episode,greedy_reward
632581,-2133.3022
632582,-2311.6444
632583,-2096.1922
632584,-2136.1633
632585,-2073.7822
632586,-2072.6711
632587,-2072.9489
632588,-2074.3378
632589,-2073.5044
632590,-2206.4967
632591,-2074.6156
632592,-2074.6156
632593,-2220.8856
632594,-2075.4489
632595,-2218.9967
632596,-2217.6689
632597,-2216.1633
632598,-2343.3656
632599,-2309.4767
632600,-2257.2744
632601,-2167.8100
632602,-2130.7344
632603,-2368.1078
632604,-2210.5322
632605,-2213.3656
632606,-2133.1078
632607,-2133.1078
632608,-2222.4722
632609,-2165.3378
632610,-2299.8989
632611,-2136.4411
632612,-2137.2744
632613,-2366.4411
632614,-2234.1433
632615,-2293.6433
632616,-2348.8856
632617,-2192.1950
632618,-2255.3933
632619,-2235.6689
632620,-2338.2522
632621,-2195.6550
632622,-2319.3356
632623,-2338.2522
632624,-2378.3144
632625,-2371.7189
632626,-2350.4544
632627,-2252.1911
632628,-2374.2189
632629,-2345.3911
632630,-2311.4411
632631,-2296.0300
632632,-2131.5022
632633,-2301.3856
632634,-2332.5117
632635,-2341.4411
632636,-2313.0022
632637,-2273.2356
632638,-2222.2744
632639,-2439.5078
632640,-2192.5978
632641,-2335.7356
632642,-2211.6567
632643,-2176.3856
632644,-2300.0589
632645,-2340.2622
632646,-2178.1633
632647,-2176.7744
632648,-2178.6133
632649,-2063.6367
632650,-2178.3022
632651,-2177.2744
632652,-2172.4967
632653,-2178.1078
632654,-2178.4467
632655,-2063.9756
632656,-2178.4467
632657,-2179.0022
632658,-2164.3400
632659,-2179.0022
632660,-2063.9756
632661,-2174.0022
632662,-2064.4700
632663,-2065.3033
632664,-2064.6850
632665,-2067.2478
632666,-2064.7478
632667,-2176.2244
632668,-2178.0578
632669,-2178.0578
632670,-2178.0578
632671,-2176.2244
632672,-2176.0300
632673,-2176.0300
632674,-2176.0300
632675,-2176.9411
632676,-2165.6078
632677,-2165.0522
632678,-2169.0244
632679,-2169.0244
632680,-2166.5022
632681,-2168.1911
632682,-2178.6078
632683,-2179.9967
632684,-2180.0522
632685,-2179.9967
632686,-2178.1633
632687,-2166.9744
632688,-2091.5078
632689,-2089.8967
632690,-2168.5300
632691,-2166.8356
632692,-2166.6133
632693,-2176.1633
632694,-2177.9578
632695,-2180.8856
632696,-2180.4578
632697,-2101.7561
632698,-2347.5522
632699,-2189.6178
632700,-2212.2611
632701,-2179.1922
632702,-2213.0944
632703,-2193.9144
632704,-2189.7478
632705,-2228.1011
632706,-2221.0044
632707,-2180.1844
632708,-2208.0811
632709,-2081.9700
632710,-2160.4689
632711,-2179.9967
632712,-2180.4578
632713,-2067.8128
632714,-2175.4467
632715,-2066.0767
632716,-2177.2189
632717,-2177.2244
632718,-2143.9411
632719,-2177.3356
632720,-2066.4239
632721,-2177.2189
632722,-2177.2189
632723,-2177.2189
632724,-2066.7017
632725,-2180.2467
632726,-2187.2744
632727,-2176.6356
632728,-2176.4411
632729,-2176.4411
632730,-2140.7356
632731,-2173.1078
632732,-2066.6322
632733,-2066.6322
632734,-2177.9578
632735,-2180.0522
632736,-2179.9689
632737,-2180.2467
632738,-2177.2189
632739,-2175.3856
632740,-2140.7356
632741,-2174.6244
632742,-2174.8911
632743,-2180.2800
632744,-2176.9133
632745,-2180.2800
632746,-2176.6633
632747,-2140.7356
632748,-2140.7356
632749,-2140.7356
632750,-2178.2356
632751,-2175.4467
632752,-2065.0350
632753,-2177.4689
632754,-2173.2244
632755,-2175.2800
632756,-2175.2800
632757,-2218.1078
632758,-2275.8856
632759,-2252.5811
632760,-2129.5978
632761,-2129.5978
632762,-2130.0256
632763,-2215.5711
632764,-2215.5711
632765,-2252.4411
632766,-2205.8489
632767,-2221.4044
632768,-2152.5656
632769,-2280.1911
632770,-2063.6367
632771,-2066.1367
632772,-2066.9700
632773,-2124.3367
632774,-2123.0811
632775,-2262.1356
632776,-2251.8578
632777,-2267.2633
632778,-2065.5811
632779,-2093.9144
632780,-2093.6978
632781,-2064.4700
632782,-2192.9689
632783,-2192.1356
632784,-2117.8644
632785,-2122.4628
632786,-2261.3300
632787,-2119.4144
632788,-2065.0256
632789,-2064.4700
632790,-2065.8589
632791,-2065.5811
632792,-2066.6922
632793,-2065.0256
632794,-2065.0256
632795,-2067.1222
632796,-2064.9989
632797,-2082.7744
632798,-2064.7144
632799,-2125.6011
632800,-2082.8033
632801,-2094.7506
632802,-2065.0256
632803,-2063.6367
632804,-2195.1911
632805,-2091.7122
632806,-2065.0256
632807,-2192.4200
632808,-2192.4200
632809,-2253.9611
632810,-2067.3267
632811,-2124.4967
632812,-2126.4411
632813,-2065.5811
632814,-2065.3033
632815,-2174.9267
632816,-2087.2744
632817,-2086.7189
632818,-2076.1633
632819,-2067.4628
632820,-2077.4189
632821,-2091.4344
632822,-2064.6222
632823,-2064.8506
632824,-2078.6078
632825,-2078.3856
632826,-2078.7744
632827,-2067.1944
632828,-2067.1944
632829,-2079.0578
632830,-2079.0856
632831,-2078.8856
632832,-2078.6633
632833,-2077.0800
632834,-2079.4967
632835,-2078.8578
632836,-2077.0800
632837,-2078.0578
632838,-2081.2467
632839,-2076.1633
632840,-2077.0800
632841,-2078.0522
632842,-2065.8056
632843,-2065.5278
632844,-2064.9656
632845,-2080.7800
632846,-2079.4744
632847,-2079.1967
632848,-2080.7356
632849,-2079.7244
632850,-2076.8467
632851,-2079.4133
632852,-2079.4133
632853,-2081.0800
632854,-2079.1633
632855,-2081.0800
632856,-2077.6800
632857,-2079.1633
632858,-2080.5967
632859,-2080.7244
632860,-2099.0039
632861,-2078.7467
632862,-2081.0800
632863,-2078.9300
632864,-2078.9411
632865,-2078.0578
632866,-2078.7522
632867,-2078.9300
632868,-2080.5967
632869,-2080.1133
632870,-2080.1133
632871,-2075.1711
632872,-2080.8633
632873,-2077.4967
632874,-2072.6711
632875,-2079.1967
632876,-2078.7911
632877,-2078.0522
632878,-2079.6244
632879,-2074.8933
632880,-2079.6133
632881,-2078.0522
632882,-2081.1633
632883,-2123.6567
632884,-2084.3578
632885,-2253.1467
632886,-2072.6711
632887,-2160.4689
632888,-2783.9906
632889,-2117.9578
632890,-2118.1911
632891,-2113.2111
632892,-2115.6972
632893,-2116.6411
632894,-2110.3144
632895,-2116.6411
632896,-2108.7594
632897,-2155.3150
632898,-2122.8300
632899,-2122.8300
632900,-2203.7078
632901,-2124.9967
632902,-2120.9689
632903,-2194.6356
632904,-2127.2189
632905,-2072.6044
632906,-2066.7711
632907,-2068.2922
632908,-2065.5144
632909,-2065.5144
632910,-2066.4211
632911,-2064.1322
632912,-2071.7711
632913,-2092.3267
632914,-2068.9933
632915,-2068.9933
632916,-2068.9933
632917,-2107.1811
632918,-2084.8533
632919,-2168.8478
632920,-2167.8167
632921,-2223.1800
632922,-2229.2778
632923,-2315.0400
632924,-2227.0289
632925,-2091.1567
632926,-2238.9867
632927,-2299.7744
632928,-2383.9289
632929,-2177.5522
632930,-2153.3733
632931,-2174.2189
632932,-2177.5522
632933,-2179.4844
632934,-2378.0733
632935,-2334.7400
632936,-2153.3733
632937,-2175.4956
632938,-2496.1472
632939,-2067.0289
632940,-2291.9967
632941,-2070.4489
632942,-2207.9578
632943,-2217.6800
632944,-2065.6078
632945,-2077.9956
632946,-2065.0522
632947,-2065.6078
632948,-2258.5844
632949,-2471.3622
632950,-2334.6956
632951,-2213.9411
632952,-2215.0522
632953,-2063.9411
632954,-2075.0789
632955,-2213.9411
632956,-2215.0522
632957,-2067.4178
632958,-2070.8067
632959,-2139.1400
632960,-2152.4733
632961,-2213.9411
632962,-2213.9411
632963,-2294.1200
632964,-2072.9956
632965,-2308.1078
632966,-2181.8017
632967,-2155.2444
632968,-2154.6889
632969,-2221.1633
632970,-2217.5522
632971,-2169.3844
632972,-2291.8017
632973,-2177.9128
632974,-2109.6889
632975,-2154.6889
632976,-2119.6889
632977,-2258.7461
632978,-2067.0794
632979,-2063.7461
632980,-2127.2300
632981,-2164.3017
632982,-2465.1350
632983,-2465.1350
632984,-2303.3856
632985,-2465.1350
632986,-2123.8833
632987,-2177.8300
632988,-2066.2461
632989,-2064.5794
632990,-2123.8833
632991,-2162.0794
632992,-2068.7461
632993,-2113.1422
632994,-2179.8022
632995,-2113.1422
632996,-2170.0800
632997,-2177.3022
632998,-2299.2189
632999,-2068.4056
633000,-2167.2189
633001,-2180.9133
633002,-2314.1828
633003,-2106.7533
633004,-2180.9133
633005,-2180.9133
633006,-2266.5867
633007,-2153.1356
633008,-2172.3022
633009,-2173.6911
633010,-2178.1356
633011,-2173.9689
633012,-2406.9967
633013,-2406.7189
633014,-2174.5244
633015,-2178.1356
633016,-2331.4644
633017,-2198.4011
633018,-2202.8711
633019,-2180.9133
633020,-2308.0717
633021,-2111.1978
633022,-2178.4200
633023,-2177.3022
633024,-2176.2528
633025,-2159.2367
633026,-2094.5739
633027,-2180.6422
633028,-2263.9689
633029,-2266.1911
633030,-2228.9756
633031,-2228.6978
633032,-2175.0800
633033,-2178.4133
633034,-2410.3300
633035,-2178.4133
633036,-2081.6533
633037,-2068.8478
633038,-2407.2744
633039,-2194.3578
633040,-2068.1600
633041,-2193.9756
633042,-2090.8200
633043,-2253.6911
633044,-2066.9167
633045,-2066.9167
633046,-2254.5244
633047,-2283.9411
633048,-2253.6911
633049,-2076.2889
633050,-2159.6356
633051,-2167.8033
633052,-2245.3578
633053,-2247.8578
633054,-2184.4978
633055,-2081.9978
633056,-2100.9133
633057,-2064.2200
633058,-2166.1433
633059,-2065.3033
633060,-2267.0244
633061,-2163.6644
633062,-2099.8022
633063,-2250.6356
633064,-2338.9411
633065,-2074.4700
633066,-2111.4144
633067,-2180.8789
633068,-2182.8233
633069,-2247.8500
633070,-2128.1011
633071,-2184.4700
633072,-2074.8267
633073,-2181.7811
633074,-2293.3589
633075,-2064.4700
633076,-2164.4700
633077,-2066.5667
633078,-2083.9344
633079,-2191.4278
633080,-2072.2478
633081,-2271.4144
633082,-2109.1322
633083,-2189.4700
633084,-2255.5811
633085,-2082.2478
633086,-2103.0811
633087,-2187.5456
633088,-2219.4833
633089,-2243.8156
633090,-2085.3128
633091,-2067.2572
633092,-2066.8444
633093,-2067.2572
633094,-2067.4000
633095,-2066.7017
633096,-2066.8444
633097,-2067.9556
633098,-2132.1156
633099,-2067.5278
633100,-2069.6222
633101,-2066.8444
633102,-2067.9556
633103,-2066.5667
633104,-2066.5667
633105,-2255.6278
633106,-2066.5667
633107,-2066.5667
633108,-2255.6278
633109,-2255.6278
633110,-2540.5239
633111,-2158.6428
633112,-2068.1717
633113,-2069.0050
633114,-2520.9978
633115,-2098.1556
633116,-2097.3222
633117,-2098.1556
633118,-2096.5583
633119,-2095.4472
633120,-2096.7667
633121,-2107.0444
633122,-2104.1344
633123,-2096.7800
633124,-2097.8778
633125,-2102.7456
633126,-2092.7106
633127,-2095.6556
633128,-2106.4889
633129,-2104.8222
633130,-2103.5789
633131,-2093.3011
633132,-2231.6000
633133,-2176.0189
633134,-2233.2600
633135,-2627.0222
633136,-2501.4106
633137,-2305.6000
633138,-2426.4294
633139,-2237.5811
633140,-2326.3083
633141,-2204.1844
633142,-2204.4556
633143,-2096.4211
633144,-2234.0689
633145,-2113.6933
633146,-2223.7522
633147,-2074.3378
633148,-2170.4489
633149,-2088.9172
633150,-2124.2572
633151,-2256.0044
633152,-2203.9239
633153,-2193.7072
633154,-2260.5839
633155,-2226.4278
633156,-2255.8617
633157,-2082.9489
633158,-2117.8167
633159,-2117.2611
633160,-2076.7572
633161,-2085.1711
633162,-2082.3128
633163,-2082.3128
633164,-2091.2822
633165,-2091.2822
633166,-2091.2822
633167,-2091.2822
633168,-2092.6711
633169,-2091.2822
633170,-2115.3722
633171,-2091.2822
633172,-2115.6500
633173,-2116.4833
633174,-2360.6078
633175,-2197.6044
633176,-2123.7889
633177,-2215.3750
633178,-2202.9556
633179,-2231.4306
633180,-2213.1833
633181,-2253.6528
633182,-2215.0522
633183,-2090.2994
633184,-2082.2439
633185,-2080.0283
633186,-2080.0283
633187,-2081.4172
633188,-2114.2611
633189,-2114.2611
633190,-2114.2611
633191,-2083.7822
633192,-2093.6394
633193,-2083.7822
633194,-2115.0944
633195,-2083.7822
633196,-2093.6394
633197,-2093.6394
633198,-2083.7822
633199,-2083.7822
633200,-2083.7822
633201,-2086.2822
633202,-2082.9489
633203,-2084.6156
633204,-2304.3939
633205,-2084.7439
633206,-2079.3361
633207,-2093.3550
633208,-2093.3550
633209,-2091.6256
633210,-2080.3061
633211,-2194.6878
633212,-2294.5300
633213,-2098.0906
633214,-2249.5422
633215,-2137.5456
633216,-2182.4428
633217,-2076.6211
633218,-2192.1767
633219,-2203.0744
633220,-2081.1300
633221,-2229.0194
633222,-2070.3911
633223,-2159.2056
633224,-2083.6133
633225,-2153.6767
633226,-2120.8300
633227,-2217.8500
633228,-2218.6833
633229,-2220.3500
633230,-2074.9394
633231,-2263.4433
633232,-2087.9083
633233,-2074.4339
633234,-2100.1150
633235,-2065.9683
633236,-2065.6122
633237,-2064.6078
633238,-2063.9683
633239,-2065.0789
633240,-2065.0789
633241,-2071.7856
633242,-2063.1278
633243,-2063.6633
633244,-2067.3011
633245,-2065.3567
633246,-2073.3422
633247,-2066.1900
633248,-2070.9522
633249,-2065.3567
633250,-2120.4189
633251,-2065.3567
633252,-2076.3978
633253,-2065.6906
633254,-2073.2728
633255,-2066.4544
633256,-2063.4122
633257,-2073.2728
633258,-2065.3567
633259,-2118.9411
633260,-2064.0239
633261,-2117.8300
633262,-2120.4467
633263,-2064.3017
633264,-2064.3017
633265,-2064.1133
633266,-2065.6211
633267,-2074.1061
633268,-2065.0789
633269,-2066.7456
633270,-2065.6078
633271,-2065.3567
633272,-2073.8561
633273,-2074.2856
633274,-2119.9967
633275,-2065.2628
633276,-2066.3978
633277,-2120.2744
633278,-2123.9411
633279,-2074.6617
633280,-2120.4467
633281,-2120.1689
633282,-2074.9394
633283,-2065.0522
633284,-2093.1433
633285,-2122.2189
633286,-2423.5300
633287,-2072.9556
633288,-2357.4122
633289,-2073.9478
633290,-2089.9061
633291,-2114.5067
633292,-2121.5578
633293,-2351.9033
633294,-2211.2050
633295,-2066.3611
633296,-2075.7728
633297,-2300.6494
633298,-2283.7944
633299,-2121.7189
633300,-2072.9950
633301,-2066.4678
633302,-2063.0228
633303,-2065.9056
633304,-2067.8567
633305,-2069.2722
633306,-2122.2744
633307,-2069.5794
633308,-2066.4611
633309,-2062.9061
633310,-2065.6344
633311,-2063.9611
633312,-2063.9611
633313,-2120.8300
633314,-2066.7456
633315,-2064.8011
633316,-2064.2389
633317,-2063.4122
633318,-2075.2172
633319,-2066.1900
633320,-2065.9122
633321,-2122.1244
633322,-2063.4122
633323,-2100.9572
633324,-2067.5789
633325,-2063.4122
633326,-2207.6689
633327,-2074.2800
633328,-2072.4172
633329,-2066.2394
633330,-2064.5728
633331,-2067.5789
633332,-2066.1700
633333,-2066.5372
633334,-2067.6483
633335,-2065.9122
633336,-2063.4056
633337,-2066.1900
633338,-2067.0233
633339,-2069.5567
633340,-2071.5011
633341,-2078.1911
633342,-2081.6356
633343,-2065.3567
633344,-2065.9817
633345,-2077.6589
633346,-2070.6678
633347,-2070.6678
633348,-2077.0967
633349,-2071.5011
633350,-2076.8189
633351,-2080.4433
633352,-2081.4222
633353,-2080.5889
633354,-2079.3750
633355,-2080.5889
633356,-2080.0333
633357,-2397.8622
633358,-2316.5922
633359,-2078.4689
633360,-2291.2544
633361,-2063.6700
633362,-2155.3411
633363,-2122.8067
633364,-2063.6461
633365,-2063.0194
633366,-2098.4311
633367,-2259.5944
633368,-2167.9744
633369,-2281.4267
633370,-2119.7044
633371,-2082.5617
633372,-2104.8800
633373,-2070.3833
633374,-2064.2189
633375,-2064.0172
633376,-2063.6633
633377,-2064.2189
633378,-2065.6839
633379,-2064.8506
633380,-2067.8833
633381,-2066.7189
633382,-2065.4061
633383,-2067.0033
633384,-2067.0033
633385,-2065.0522
633386,-2065.6839
633387,-2075.9689
633388,-2064.2189
633389,-2065.6078
633390,-2062.8300
633391,-2064.2189
633392,-2065.6839
633393,-2064.7744
633394,-2065.6144
633395,-2065.0656
633396,-2068.6406
633397,-2066.9739
633398,-2074.9867
633399,-2074.7089
633400,-2074.6133
633401,-2065.6078
633402,-2064.7744
633403,-2064.7744
633404,-2064.0172
633405,-2065.6078
633406,-2132.6811
633407,-2067.7378
633408,-2138.0522
633409,-2090.2711
633410,-2066.4478
633411,-2067.0033
633412,-2067.0033
633413,-2067.0033
633414,-2066.7522
633415,-2073.0356
633416,-2068.9478
633417,-2066.7256
633418,-2063.6700
633419,-2073.0356
633420,-2068.9722
633421,-2067.3839
633422,-2069.3283
633423,-2067.3839
633424,-2064.5861
633425,-2065.6078
633426,-2069.9533
633427,-2068.1411
633428,-2071.5011
633429,-2068.1411
633430,-2067.2250
633431,-2070.1617
633432,-2066.3917
633433,-2065.6078
633434,-2098.9589
633435,-2072.7578
633436,-2071.2728
633437,-2070.6678
633438,-2065.6078
633439,-2066.3222
633440,-2072.3344
633441,-2065.7667
633442,-2065.8361
633443,-2069.6756
633444,-2185.9033
633445,-2174.4867
633446,-2150.8133
633447,-2173.7522
633448,-2178.9411
633449,-2264.4967
633450,-2167.0522
633451,-2145.8856
633452,-2123.3000
633453,-2180.2444
633454,-2213.0222
633455,-2176.3556
633456,-2213.0222
633457,-2258.5778
633458,-2243.1811
633459,-2171.1633
633460,-2159.6889
633461,-2161.9111
633462,-2161.9111
633463,-2148.8622
633464,-2173.7394
633465,-2166.6533
633466,-2170.5289
633467,-2169.9733
633468,-2292.9367
633469,-2159.9733
633470,-2237.4733
633471,-2237.4733
633472,-2184.0478
633473,-2170.2739
633474,-2328.3856
633475,-2215.3300
633476,-2218.9411
633477,-2173.1078
633478,-2091.8978
633479,-2096.6133
633480,-2091.9339
633481,-2158.5644
633482,-2142.8300
633483,-2183.0467
633484,-2173.5756
633485,-2162.4533
633486,-2170.3478
633487,-2120.9467
633488,-2146.7189
633489,-2153.4211
633490,-2172.2656
633491,-2136.5372
633492,-2228.3228
633493,-2261.8150
633494,-2150.9817
633495,-2171.6206
633496,-2163.7867
633497,-2172.9800
633498,-2141.1006
633499,-2121.9733
633500,-2230.0917
633501,-2129.5011
633502,-2238.4594
633503,-2162.0033
633504,-2393.4406
633505,-2207.3294
633506,-2360.3983
633507,-2103.6694
633508,-2434.2044
633509,-2065.3367
633510,-2126.2517
633511,-2130.9728
633512,-2127.0572
633513,-2091.4478
633514,-2090.6144
633515,-2104.2256
633516,-2117.0656
633517,-2277.5589
633518,-2263.1144
633519,-2183.6611
633520,-2161.8356
633521,-2256.6561
633522,-2205.1456
633523,-2188.3178
633524,-2184.0211
633525,-2164.2300
633526,-2159.1133
633527,-2175.6456
633528,-2194.5900
633529,-2188.3178
633530,-2147.3461
633531,-2204.1511
633532,-2192.5900
633533,-2174.4339
633534,-2192.5900
633535,-2148.8422
633536,-2146.1633
633537,-2108.5089
633538,-2146.1633
633539,-2090.8856
633540,-2090.8856
633541,-2091.4478
633542,-2107.5589
633543,-2093.9744
633544,-2091.2256
633545,-2153.3922
633546,-2172.2811
633547,-2255.8922
633548,-2109.8978
633549,-2156.7189
633550,-2178.1256
633551,-2164.0689
633552,-2259.3150
633553,-2101.1633
633554,-2139.9489
633555,-2205.2244
633556,-2278.2039
633557,-2160.7356
633558,-2065.3300
633559,-2065.3367
633560,-2064.5033
633561,-2063.6700
633562,-2063.6700
633563,-2074.4244
633564,-2066.7522
633565,-2068.5778
633566,-2068.5778
633567,-2073.8689
633568,-2067.0033
633569,-2067.0300
633570,-2065.6411
633571,-2065.0589
633572,-2065.6411
633573,-2073.1522
633574,-2065.3633
633575,-2065.3633
633576,-2064.2256
633577,-2067.8633
633578,-2072.4800
633579,-2068.0222
633580,-2067.8633
633581,-2066.1967
633582,-2074.1533
633583,-2072.2811
633584,-2075.1078
633585,-2425.1150
633586,-2064.5300
633587,-2574.7972
633588,-2498.5378
633589,-2199.1778
633590,-2199.1778
633591,-2130.2089
633592,-2106.9039
633593,-2064.4539
633594,-2067.5856
633595,-2072.5689
633596,-2066.4744
633597,-2106.6133
633598,-2189.8678
633599,-2127.1756
633600,-2195.3900
633601,-2169.8839
633602,-2167.9394
633603,-2064.3839
633604,-2140.9950
633605,-2133.9672
633606,-2131.7450
633607,-2082.3839
633608,-2134.8839
633609,-2082.3839
633610,-2131.7450
633611,-2131.2728
633612,-2108.9117
633613,-2139.0506
633614,-2085.5006
633615,-2085.5006
633616,-2154.6800
633617,-2161.3422
633618,-2142.7378
633619,-2142.3333
633620,-2113.5711
633621,-2092.7217
633622,-2091.3533
633623,-2101.5433
633624,-2102.7311
633625,-2113.0089
633626,-2108.8422
633627,-2108.8422
633628,-2111.3422
633629,-2111.3422
633630,-2111.3422
633631,-2111.3422
633632,-2108.8422
633633,-2111.0978
633634,-2110.2744
633635,-2109.2589
633636,-2093.1611
633637,-2104.6689
633638,-2107.3144
633639,-2098.8856
633640,-2108.4033
633641,-2106.4811
633642,-2088.5078
633643,-2104.1133
633644,-2101.0578
633645,-2114.5367
633646,-2090.5578
633647,-2112.1978
633648,-2112.1978
633649,-2108.4033
633650,-2116.4589
633651,-2112.0367
633652,-2091.7189
633653,-2107.3144
633654,-2098.9411
633655,-2093.7228
633656,-2109.0567
633657,-2115.1733
633658,-2116.5967
633659,-2115.7633
633660,-2113.4033
633661,-2113.4033
633662,-2111.8978
633663,-2115.1733
633664,-2111.8978
633665,-2113.8422
633666,-2095.1078
633667,-2116.0067
633668,-2112.7311
633669,-2094.1422
633670,-2067.4467
633671,-2071.6133
633672,-2066.9339
633673,-2067.4533
633674,-2066.6133
633675,-2067.1689
633676,-2067.1689
633677,-2173.7594
633678,-2063.6006
633679,-2064.7117
633680,-2063.6633
633681,-2176.2594
633682,-2065.3300
633683,-4052.0700
633684,-2226.7756
633685,-2174.4350
633686,-2066.0478
633687,-2226.1128
633688,-2362.1383
633689,-2306.5406
633690,-2186.9367
633691,-2340.4583
633692,-2291.0328
633693,-2220.3622
633694,-2441.0206
633695,-2271.6822
633696,-2241.3022
633697,-2295.1806
633698,-2292.7722
633699,-2225.6972
633700,-2201.5011
633701,-2161.2189
633702,-2143.5011
633703,-2211.9411
633704,-2084.5656
633705,-2187.0033
633706,-2269.7811
633707,-2229.6061
633708,-2179.3283
633709,-2190.9950
633710,-2156.1633
633711,-2143.3922
633712,-2194.6061
633713,-2251.7456
633714,-2191.4767
633715,-2256.9967
633716,-2241.4811
633717,-2205.6144
633718,-2161.8978
633719,-2179.4200
633720,-2366.1633
633721,-2162.1200
633722,-2205.4028
633723,-2225.7933
633724,-2234.5567
633725,-2159.7250
633726,-2235.1322
633727,-2218.1078
633728,-2165.4578
633729,-2197.1122
633730,-2173.7233
633731,-2178.5867
633732,-2169.1289
633733,-2187.4100
633734,-2162.7533
633735,-2176.6828
633736,-2191.1633
633737,-2142.2744
633738,-2158.2733
633739,-2156.3311
633740,-2150.2200
633741,-2147.7533
633742,-2142.5700
633743,-2147.7533
633744,-2142.5700
633745,-2142.5700
633746,-2147.7533
633747,-2260.4128
633748,-2230.1750
633749,-2166.3289
633750,-2189.9944
633751,-2211.0378
633752,-2244.8011
633753,-2145.3278
633754,-2139.1022
633755,-2139.1022
633756,-2139.1022
633757,-2139.1022
633758,-2141.8844
633759,-2141.8844
633760,-2244.5233
633761,-2065.1978
633762,-2063.5311
633763,-2063.8089
633764,-2063.5311
633765,-2063.8089
633766,-2066.1900
633767,-2063.8089
633768,-2066.0311
633769,-2066.1900
633770,-2063.6900
633771,-2066.1900
633772,-2066.1900
633773,-2063.6900
633774,-2066.1900
633775,-2067.5789
633776,-2063.3833
633777,-2067.5789
633778,-2066.1900
633779,-2063.6900
633780,-2066.1900
633781,-2066.5867
633782,-2066.1900
633783,-2066.1900
633784,-2066.5867
633785,-2066.5867
633786,-2064.6422
633787,-2064.6422
633788,-2069.9200
633789,-2070.8061
633790,-2063.6900
633791,-2063.6900
633792,-2072.5567
633793,-2064.6422
633794,-2064.4967
633795,-2064.4967
633796,-2168.7800
633797,-2168.7800
633798,-2442.2050
633799,-2543.9572
633800,-2677.6283
633801,-2543.4017
633802,-2550.3461
633803,-2168.7800
633804,-2168.7800
633805,-2168.7800
633806,-2168.7800
633807,-2312.6583
633808,-2301.3344
633809,-2964.7367
633810,-2168.7800
633811,-2446.6494
633812,-2446.6494
633813,-2168.7800
633814,-2326.7978
633815,-2168.7800
633816,-2118.8717
633817,-2108.9344
633818,-2337.1317
633819,-2277.4056
633820,-2290.7389
633821,-2065.9600
633822,-2962.3078
633823,-2063.9544
633824,-2064.1000
633825,-2064.1000
633826,-2064.1000
633827,-2064.1000
633828,-2068.3422
633829,-2068.3422
633830,-2065.5089
633831,-2068.3422
633832,-2063.2667
633833,-2065.5089
633834,-2068.3422
633835,-2068.3422
633836,-2065.5089
633837,-2065.5089
633838,-2064.5794
633839,-2065.5089
633840,-2065.5089
633841,-2068.3422
633842,-2065.5089
633843,-2065.5089
633844,-2068.3422
633845,-2065.5089
633846,-2065.5089
633847,-2065.5089
633848,-2069.1200
633849,-2066.1611
633850,-2066.3422
633851,-2066.1611
633852,-2066.1611
633853,-2065.5089
633854,-2065.5089
633855,-2065.5089
633856,-2065.5089
633857,-2069.1200
633858,-2069.1200
633859,-2067.5089
633860,-2066.6200
633861,-2066.8978
633862,-2069.1200
633863,-2177.3572
633864,-2065.5089
633865,-2065.5089
633866,-2065.5089
633867,-2065.3700
633868,-2067.5089
633869,-2067.5089
633870,-2063.2667
633871,-2066.8978
633872,-2065.6056
633873,-2064.9333
633874,-2063.2667
633875,-2065.5089
633876,-2065.5089
633877,-2065.5089
633878,-2065.5089
633879,-2065.5089
633880,-2072.7867
633881,-2072.7867
633882,-2072.7867
633883,-2072.7867
633884,-2073.3422
633885,-2073.3422
633886,-2067.1061
633887,-2067.1061
633888,-2064.3283
633889,-2064.3283
633890,-2064.3283
633891,-2064.3283
633892,-2064.3283
633893,-2064.3283
633894,-2065.1617
633895,-2074.1000
633896,-2074.1000
633897,-2065.1617
633898,-2065.4394
633899,-2065.1617
633900,-2065.1617
633901,-2064.7228
633902,-2167.1061
633903,-2130.9950
633904,-2065.4456
633905,-2130.9950
633906,-2064.3283
633907,-2063.6900
633908,-2067.1061
633909,-2066.8283
633910,-2064.3283
633911,-2064.3283
633912,-2064.3283
633913,-2064.3283
633914,-2064.7228
633915,-2064.7228
633916,-2064.3283
633917,-2064.3283
633918,-2131.2728
633919,-2066.8283
633920,-2064.3283
633921,-2066.8283
633922,-2065.1617
633923,-2064.3283
633924,-2067.1061
633925,-2064.8839
633926,-2067.9394
633927,-2067.9394
633928,-2067.9394
633929,-2065.1617
633930,-2067.6617
633931,-2066.2728
633932,-2118.7728
633933,-2160.9950
633934,-2169.0506
633935,-2152.6617
633936,-2067.3839
633937,-2129.3283
633938,-2065.9950
633939,-2067.1061
633940,-2065.9950
633941,-2067.3839
633942,-2068.7728
633943,-2064.8639
633944,-2065.9950
633945,-2105.2228
633946,-2115.9750
633947,-2095.7728
633948,-2098.2172
633949,-2065.1617
633950,-2071.9111
633951,-2065.4394
633952,-2065.7172
633953,-2067.3839
633954,-2070.5222
633955,-2065.4394
633956,-2065.3300
633957,-2131.6694
633958,-2066.2728
633959,-2067.1061
633960,-2065.7172
633961,-2068.2172
633962,-2065.2806
633963,-2089.0506
633964,-2065.1617
633965,-2065.4394
633966,-2067.6617
633967,-2064.6061
633968,-2066.2728
633969,-2064.9333
633970,-2067.1061
633971,-2067.2744
633972,-2064.6061
633973,-2068.6633
633974,-2066.9967
633975,-2066.9967
633976,-2067.3839
633977,-2067.1061
633978,-2067.1622
633979,-2424.4072
