episode,reward
271394,-2059.4122
271395,-2064.4744
271396,-2067.93
271397,-2057.5594
271398,-2072.57
271399,-2077.9133
271400,-2054.5733
271401,-2058.6078
271402,-2054.58
271403,-2064.0844
271404,-2056.26
271405,-2064.8178
271406,-2062.1133
271407,-2073.2578
271408,-2062.6489
271409,-2087.0011
271410,-2072.7111
271411,-2064.0644
271412,-2064.0378
271413,-2080.9889
271414,-2080.0822
271415,-2071.4672
271416,-2065.0006
271417,-2061.8489
271418,-2057.6556
271419,-2060.3311
271420,-2061.3
271421,-2072.1633
271422,-2069.4856
271423,-2058.2311
271424,-2418.3183
271425,-2446.2678
271426,-2288.1883
271427,-2163.9883
271428,-2202.6689
271429,-2237.4111
271430,-2345.9178
271431,-2305.4594
271432,-2256.0578
271433,-2136.0672
271434,-2276.5933
271435,-2249.0894
271436,-2284.0639
271437,-2157.0861
271438,-2150.4461
271439,-2174.4311
271440,-2130.9122
271441,-2129.6822
271442,-2124.1294
271443,-2174.4017
271444,-2127.9994
271445,-2162.4372
271446,-2141.2567
271447,-2112.0583
271448,-2061.0089
271449,-2060.6483
271450,-2056.5511
271451,-2058.1911
271452,-2061.0222
271453,-2058.995
271454,-2063.8133
271455,-2059.6067
271456,-2057.2256
271457,-2056.4617
271458,-2057.0506
271459,-2057.3778
271460,-2059.4944
271461,-2062.53
271462,-2058.175
271463,-2057.12
271464,-2057.5728
271465,-2056.7061
271466,-2056.7889
271467,-2063.2217
271468,-2058.1483
271469,-2054.54
271470,-2063.5022
271471,-2055.7111
271472,-2052.88
271473,-2056.2467
271474,-2056.7956
271475,-2058.4394
271476,-2051.6033
271477,-2057.92
271478,-2054.2261
271479,-2065.9528
271480,-2057.315
271481,-2059.5439
271482,-2058.8428
271483,-2094.56
271484,-2169.0789
271485,-2241.2533
271486,-2208.6906
271487,-2217.4378
271488,-2235.7711
271489,-2234.5506
271490,-2240.7378
271491,-2172.1694
271492,-2125.6911
271493,-2222.7317
271494,-2128.1578
271495,-2076.7822
271496,-2124.6789
271497,-2105.1194
271498,-2178.8
271499,-2058.8856
271500,-2065.5611
271501,-2081.8211
271502,-2175.615
271503,-2077.08
271504,-2063.0761
271505,-2088.1511
271506,-2067.2011
271507,-2053.72
271508,-2121.5561
271509,-2079.5933
271510,-2082.3778
271511,-2107.9267
271512,-2092.8933
271513,-2136.2839
271514,-2082.2322
271515,-2057.1828
271516,-2077.2817
271517,-2085.9556
271518,-2118.3767
271519,-2081.5283
271520,-2082.6339
271521,-2085.1528
271522,-2057.8639
271523,-2152.0411
271524,-2081.5578
271525,-2117.7583
271526,-2128.3256
271527,-2064.0978
271528,-2083.1367
271529,-2128.8644
271530,-2080.9061
271531,-2080.1594
271532,-2115.5828
271533,-2154.8578
271534,-2111.5183
271535,-2159.0933
271536,-2132.8922
271537,-2134.5739
271538,-2153.285
271539,-2235.2933
271540,-2204.6022
271541,-2130.4839
271542,-2217.7244
271543,-2137.1222
271544,-2202.5017
271545,-2188.9678
271546,-2128.5717
271547,-2220.61
271548,-2179.8439
271549,-2140.9161
271550,-2074.75
271551,-2111.8739
271552,-2128.8856
271553,-2205.1289
271554,-2070.4717
271555,-2161.8156
271556,-2206.8511
271557,-2203.7
271558,-2171.5739
271559,-2130.5028
271560,-2088.7533
271561,-2112.7022
271562,-2182.9667
271563,-2212.7689
271564,-2179.8844
271565,-2217.3283
271566,-2218.26
271567,-2228.6611
271568,-2054.4572
271569,-2057.9894
271570,-2056.1278
271571,-2053.8161
271572,-2053.2339
271573,-2055.2344
271574,-2062.2161
271575,-2058.545
271576,-2057.9
271577,-2055.8994
271578,-2063.7039
271579,-2056.6433
271580,-2062.9733
271581,-2061.0356
271582,-2059.5867
271583,-2058.115
271584,-2056.1506
271585,-2071.3433
271586,-2056.8222
271587,-2058.2178
271588,-2136.8222
271589,-2060.0861
271590,-2057.6422
271591,-2188.2911
271592,-2062.5072
271593,-2197.2122
271594,-2056.6139
271595,-2057.4406
271596,-2056.2333
271597,-2127.8583
271598,-2183.6344
271599,-2223.9844
271600,-2208.7106
271601,-2230.9083
271602,-2065.285
271603,-2139.2956
271604,-2181.4189
271605,-2079.6356
271606,-2059.5172
271607,-2059.9044
271608,-2055.8994
271609,-2060.3839
271610,-2157.12
271611,-2198.7133
271612,-2062.355
271613,-2189.7228
271614,-2172.9333
271615,-2192.275
271616,-2118.6078
271617,-2189.2178
271618,-2177.88
271619,-2201.7889
271620,-2054.7122
271621,-2159.7994
271622,-2195.8028
271623,-2060.05
271624,-2061.2933
271625,-2072.3789
271626,-2062.8572
271627,-2067.1933
271628,-2237.3011
271629,-2161.9967
271630,-2121.2167
271631,-2124.7744
271632,-2114.1494
271633,-2103.8022
271634,-2096.2556
271635,-2101.4933
271636,-2173.8756
271637,-2156.0644
271638,-2139.2683
271639,-2151.8444
271640,-2111.0472
271641,-2142.325
271642,-2131.815
271643,-2081.07
271644,-2057.4472
271645,-2064.0844
271646,-2068.02
271647,-2062.3911
271648,-2058.4328
271649,-2056.7528
271650,-2060.7872
271651,-2059.6333
271652,-2171.7822
271653,-2209.6067
271654,-2171.515
271655,-2066.8128
271656,-2058.6972
271657,-2214.2478
271658,-2207.8839
271659,-2181.2172
271660,-2209.3289
271661,-2158.6344
271662,-2197.2683
271663,-2111.73
271664,-2213.4889
271665,-2186.0156
271666,-2137.2589
271667,-2172.9561
271668,-2171.4389
271669,-2164.7883
271670,-2152.2389
271671,-2166.9278
271672,-2203.1122
271673,-2197.9761
271674,-2181.5578
271675,-2071.2933
271676,-2055.4133
271677,-2057.1761
271678,-2057.6889
271679,-2060.4467
271680,-2054.3717
271681,-2058.4622
271682,-2056.2667
271683,-2058.2044
271684,-2061.28
271685,-2057.12
271686,-2062.2428
271687,-2061.5606
271688,-2080.7522
271689,-2053.7333
271690,-2058.3633
271691,-2064.7922
271692,-2072.9211
271693,-2071.8222
271694,-2117.0189
271695,-2069.4411
271696,-2072.7117
271697,-2092.6556
271698,-2204.9767
271699,-2224.465
271700,-2206.4617
271701,-2229.0883
271702,-2164.3356
271703,-2169.4478
271704,-2133.5822
271705,-2144.6917
271706,-2142.5889
271707,-2203.9817
271708,-2197.3083
271709,-2163.5889
271710,-2181.0772
271711,-2174.3222
271712,-2144.8361
271713,-2180.9689
271714,-2169.3422
271715,-2183.6706
271716,-2222.9333
271717,-2147.1133
271718,-2191.5444
271719,-2190.7711
271720,-2240.2372
271721,-2180.8633
271722,-2144.2661
271723,-2058.7733
271724,-2094.0989
271725,-2056.9744
271726,-2060.3078
271727,-2056.2467
271728,-2063.5422
271729,-2141.6644
271730,-2139.1983
271731,-2162.7111
271732,-2134.4644
271733,-2150.8544
271734,-2152.8644
271735,-2122.4039
271736,-2143.8533
271737,-2138.1706
271738,-2109.9122
271739,-2125.0006
271740,-2154.2956
271741,-2110.9967
271742,-2175.7611
271743,-2134.7878
271744,-2174.7489
271745,-2126.1422
271746,-2063.7811
271747,-2063.0222
271748,-2064.6811
271749,-2090.2156
271750,-2069.8711
271751,-2060.4133
271752,-2054.5667
271753,-2057.3978
271754,-2055.8433
271755,-2055.8233
271756,-2063.86
271757,-2055.6978
271758,-2057.1944
271759,-2054.8378
271760,-2059.9789
271761,-2053.6144
271762,-2052.7744
271763,-2055.2944
271764,-2063.7133
271765,-2060.7678
271766,-2062.8078
271767,-2058.4756
271768,-2054.345
271769,-2062.3267
271770,-2059.8617
271771,-2058.6233
271772,-2057.295
271773,-2056.9678
271774,-2058.3633
271775,-2058.2378
271776,-2070.8511
271777,-2052.235
271778,-2059.58
271779,-2052.1922
271780,-2074.2883
271781,-2058.7739
271782,-2068.5289
271783,-2065.3378
271784,-2062.8478
271785,-2067.5111
271786,-2055.1289
271787,-2055.4267
271788,-2054.8578
271789,-2052.4967
271790,-2057.53
271791,-2064.9378
271792,-2063.2283
271793,-2056.0022
271794,-2056.5578
271795,-2053.5117
271796,-2051.7489
271797,-2056.9478
271798,-2053.6172
271799,-2060.7967
271800,-2056.8022
271801,-2061.8356
271802,-2059.6267
271803,-2058.3928
271804,-2062.9667
271805,-2052.275
271806,-2058.8267
271807,-2066.4083
271808,-2050.9222
271809,-2052.86
271810,-2062.8239
271811,-2172.8933
271812,-2120.7833
271813,-2121.005
271814,-2139.7817
271815,-2142.8972
271816,-2073.3278
271817,-2057.6356
271818,-2213.7339
271819,-2261.6144
271820,-2218.1667
271821,-2238.8211
271822,-2252.7033
271823,-2317.2344
271824,-2259.4244
271825,-2306.0806
271826,-2266.4689
271827,-2331.9872
271828,-2330.3794
271829,-2247.5806
271830,-2206.1489
271831,-2207.3056
271832,-2220.89
271833,-2144.96
271834,-2062.12
271835,-2062.06
271836,-2073.1294
271837,-2096.1478
271838,-2080.4422
271839,-2109.4611
271840,-2120.8111
271841,-2060.1156
271842,-2099.1456
271843,-2069.955
271844,-2082.7017
271845,-2059.3222
271846,-2061.9117
271847,-2063.1883
271848,-2181.1378
271849,-2198.5683
271850,-2177.2956
271851,-2137.3439
271852,-2109.5494
271853,-2139.8478
271854,-2151.7
271855,-2146.8778
271856,-2154.6061
271857,-2110.9978
271858,-2106.3783
271859,-2152.1889
271860,-2133.2933
271861,-2115.2356
271862,-2072.4817
271863,-2226.7161
271864,-2174.2922
271865,-2137.6539
271866,-2103.6283
271867,-2063.7078
271868,-2192.325
271869,-2076.6911
271870,-2069.66
271871,-2059.8283
271872,-2061.5578
271873,-2052.4633
271874,-2058.1417
271875,-2070.4178
271876,-2062.0906
271877,-2066.5778
271878,-2054.8244
271879,-2059.8778
271880,-2053.7067
271881,-2070.6844
271882,-2099.5244
271883,-2057.9067
271884,-2079.8511
271885,-2062.9039
271886,-2147.1267
271887,-2078.5767
271888,-2059.4878
271889,-2057.725
271890,-2060.5161
271891,-2056.455
271892,-2063.6611
271893,-2060.4333
271894,-2061.8328
271895,-2061.8889
271896,-2058.8494
271897,-2056.3228
271898,-2168.3061
271899,-2066.2372
271900,-2063.9589
271901,-2062.7156
271902,-2060.5094
271903,-2070.95
271904,-2058.4128
271905,-2067.0839
271906,-2064.3289
271907,-2055.5322
271908,-2067.4111
271909,-2063.3633
271910,-2064.2928
271911,-2059.58
271912,-2068.8
271913,-2066.9717
271914,-2057.8439
271915,-2058.0389
271916,-2055.165
271917,-2063.3967
271918,-2061.3133
271919,-2061.7928
271920,-2061.6767
271921,-2059.7256
271922,-2053.955
271923,-2058.9256
271924,-2064.66
271925,-2053.1083
271926,-2062.6394
271927,-2092.5539
271928,-2123.0533
271929,-2120.5611
271930,-2060.2317
271931,-2060.4333
271932,-2057.8172
271933,-2067.3883
271934,-2055.42
271935,-2061.5178
271936,-2064.9244
271937,-2068.43
271938,-2063.8694
271939,-2061.4883
271940,-2057.6983
271941,-2064.1833
271942,-2054.4167
271943,-2058.2044
271944,-2056.4911
271945,-2060.1689
271946,-2071.6244
271947,-2144.795
271948,-2130.8833
271949,-2187.0
271950,-2121.6072
271951,-2145.605
271952,-2061.3628
271953,-2056.4978
271954,-2061.3161
271955,-2065.44
271956,-2054.6856
271957,-2053.5811
271958,-2063.0428
271959,-2063.7533
271960,-2107.4656
271961,-2062.2722
271962,-2059.5733
271963,-2065.3278
271964,-2096.1183
271965,-2064.3111
271966,-2060.3972
271967,-2059.7322
271968,-2060.5228
271969,-2064.1178
271970,-2142.7394
271971,-2110.42
271972,-2184.0044
271973,-2168.7633
271974,-2201.9806
271975,-2128.5044
271976,-2117.2117
271977,-2176.5439
271978,-2097.5617
271979,-2146.6628
271980,-2122.4628
271981,-2088.825
271982,-2098.7061
271983,-2142.38
271984,-2119.8011
271985,-2192.1461
271986,-2130.8428
271987,-2169.7222
271988,-2077.26
271989,-2063.9256
271990,-2063.2178
271991,-2106.5628
271992,-2193.7533
271993,-2204.1672
271994,-2211.9972
271995,-2150.8256
271996,-2184.9478
271997,-2149.0244
271998,-2151.495
271999,-2112.0439
272000,-2055.9889
272001,-2061.8083
272002,-2161.9144
272003,-2128.5022
272004,-2272.685
272005,-2228.7867
272006,-2196.1906
272007,-2215.4428
272008,-2162.1067
272009,-2071.75
272010,-2062.4872
272011,-2073.6022
272012,-2074.3289
272013,-2083.505
272014,-2125.1689
272015,-2061.0022
272016,-2057.4339
272017,-2062.1067
272018,-2162.6089
272019,-2195.3306
272020,-2212.9439
272021,-2115.9222
272022,-2135.1261
272023,-2105.4428
272024,-2099.5667
272025,-2104.6
272026,-2216.2933
272027,-2242.1811
272028,-2214.8978
272029,-2269.8778
272030,-2257.6489
272031,-2292.3511
272032,-2235.5011
272033,-2243.8333
272034,-2219.6761
272035,-2225.6644
272036,-2112.3578
272037,-2106.5672
272038,-2112.0467
272039,-2096.2167
272040,-2096.3856
272041,-2084.1567
272042,-2108.9656
272043,-2114.3089
272044,-2101.5511
272045,-2107.0839
272046,-2137.0106
272047,-2136.2133
272048,-2108.7933
272049,-2119.5306
272050,-2101.8917
272051,-2142.3217
272052,-2234.5439
272053,-2102.0867
272054,-2080.6844
272055,-2115.0728
272056,-2076.5844
272057,-2093.6278
272058,-2126.1317
272059,-2112.6756
272060,-2221.0022
272061,-2140.1622
272062,-2212.6889
272063,-2257.3444
272064,-2264.5333
272065,-2257.3911
272066,-2250.42
272067,-2264.1006
272068,-2260.9356
272069,-2138.4756
272070,-2263.4222
272071,-2063.2378
272072,-2109.9606
272073,-2152.6289
272074,-2064.3622
272075,-2059.3717
272076,-2203.35
272077,-2183.2178
272078,-2253.2544
272079,-2100.46
272080,-2257.7383
272081,-2103.3606
272082,-2279.3444
272083,-2231.64
272084,-2227.3483
272085,-2074.6006
272086,-2056.1628
272087,-2257.0378
272088,-2058.5733
272089,-2070.3133
272090,-2088.3156
272091,-2241.765
272092,-2086.1761
272093,-2149.7511
272094,-2076.08
272095,-2109.4828
272096,-2104.38
272097,-2092.0922
272098,-2113.3222
272099,-2144.5478
272100,-2107.1711
272101,-2098.2889
272102,-2103.2756
272103,-2128.5444
272104,-2167.7656
272105,-2177.8728
272106,-2155.6667
272107,-2174.565
272108,-2140.3339
272109,-2161.1489
272110,-2134.04
272111,-2165.7733
272112,-2119.86
272113,-2119.7811
272114,-2206.1044
272115,-2167.8633
272116,-2145.23
272117,-2077.3956
272118,-2118.6667
272119,-2087.1844
272120,-2121.0956
272121,-2079.7244
272122,-2082.4756
272123,-2282.2739
272124,-2159.3467
272125,-2295.9011
272126,-2101.3578
272127,-2093.4906
272128,-2099.9761
272129,-2161.0439
272130,-2114.565
272131,-2081.2
272132,-2065.1622
272133,-2057.3017
272134,-2074.58
272135,-2093.4589
272136,-2080.9689
272137,-2084.9972
272138,-2060.4667
272139,-2068.9656
272140,-2064.9511
272141,-2075.6217
272142,-2055.0661
272143,-2139.1378
272144,-2112.98
272145,-2098.0183
272146,-2083.9883
272147,-2057.3578
272148,-2106.2267
272149,-2068.9578
272150,-2097.9733
272151,-2158.9389
272152,-2220.4039
272153,-2087.7811
272154,-2077.3644
272155,-2133.5089
272156,-2128.6544
272157,-2213.4622
272158,-2065.9889
272159,-2059.6
272160,-2061.0222
272161,-2058.9617
272162,-2056.7394
272163,-2054.795
272164,-2060.9689
272165,-2075.5411
272166,-2060.1556
272167,-2104.1956
272168,-2089.0278
272169,-2109.6133
272170,-2136.4178
272171,-2085.5428
272172,-2062.5928
272173,-2088.76
272174,-2093.5783
272175,-2055.85
272176,-2128.78
272177,-2101.3
272178,-2051.5539
272179,-2115.9689
272180,-2055.6911
272181,-2083.4578
272182,-2099.6011
272183,-2091.9878
272184,-2143.1644
272185,-2167.9267
272186,-2169.0056
272187,-2195.5817
272188,-2179.2689
272189,-2102.0733
272190,-2142.0933
272191,-2152.6872
272192,-2084.0028
272193,-2225.7989
272194,-2181.9222
272195,-2071.8428
272196,-2058.9339
272197,-2103.4333
272198,-2142.4411
272199,-2089.4561
272200,-2138.5533
272201,-2104.1294
272202,-2316.0817
272203,-2212.3961
272204,-2217.8683
272205,-2194.9539
272206,-2206.26
272207,-2205.05
272208,-2207.0533
272209,-2187.5094
272210,-2204.3422
272211,-2055.9756
272212,-2063.1883
272213,-2064.7428
272214,-2058.0656
272215,-2053.0189
272216,-2061.0622
272217,-2056.65
272218,-2064.3756
272219,-2059.9739
272220,-2060.1128
272221,-2059.1006
272222,-2059.9406
272223,-2056.1839
272224,-2054.0672
272225,-2060.2583
272226,-2059.385
272227,-2057.0867
272228,-2062.92
272229,-2064.0778
272230,-2051.6367
272231,-2064.9378
272232,-2064.7694
272233,-2056.9117
272234,-2064.1244
272235,-2057.3644
272236,-2053.2272
272237,-2060.6978
272238,-2095.5906
272239,-2055.9489
272240,-2058.0161
272241,-2052.1294
272242,-2054.2689
272243,-2063.2939
272244,-2063.2178
272245,-2063.4956
272246,-2056.4189
272247,-2064.0711
272248,-2061.75
272249,-2058.0294
272250,-2058.7733
272251,-2051.415
272252,-2057.4272
272253,-2057.1694
272254,-2056.3228
272255,-2058.0094
272256,-2058.9056
272257,-2061.4189
272258,-2059.6361
272259,-2058.2739
272260,-2064.1472
272261,-2248.7044
272262,-2079.7572
272263,-2215.6289
272264,-2304.5283
272265,-2168.3428
272266,-2085.68
272267,-2095.4411
272268,-2197.8739
272269,-2253.265
272270,-2091.6244
272271,-2170.8894
272272,-2137.1956
272273,-2090.2633
272274,-2324.7594
272275,-2244.3028
272276,-2393.1367
272277,-2538.2528
272278,-2117.81
272279,-2102.6139
272280,-2263.0128
272281,-2266.2606
272282,-2204.1239
272283,-2065.1661
272284,-2055.1289
272285,-2056.3294
272286,-2051.1239
272287,-2065.7844
272288,-2066.5483
272289,-2057.0933
272290,-2061.5939
272291,-2058.4689
272292,-2063.1522
272293,-2069.9444
272294,-2060.1622
272295,-2060.2811
272296,-2057.2817
272297,-2057.7611
272298,-2066.1761
272299,-2145.6511
272300,-2101.8489
272301,-2111.0594
272302,-2121.9922
272303,-2131.4939
272304,-2088.4756
272305,-2089.9956
272306,-2099.2289
272307,-2095.3078
272308,-2123.88
272309,-2154.1122
272310,-2195.1356
272311,-2251.3094
272312,-2247.0333
272313,-2251.5644
272314,-2223.1711
272315,-2172.5956
272316,-2089.0939
272317,-2149.2556
272318,-2141.8889
272319,-2116.1633
272320,-2178.8333
272321,-2188.4061
272322,-2245.6378
272323,-2206.5178
272324,-2146.0156
272325,-2212.9867
272326,-2242.6156
272327,-2207.3778
272328,-2217.8867
272329,-2140.7378
272330,-2288.4489
272331,-2187.9267
272332,-2248.1711
272333,-2233.5222
272334,-2214.3689
272335,-2159.3356
272336,-2225.6978
272337,-2171.5844
272338,-2206.7822
272339,-2225.2489
272340,-2206.7956
272341,-2200.5922
272342,-2096.2933
272343,-2177.6156
272344,-2066.5178
272345,-2061.5083
272346,-2060.1556
272347,-2060.6978
272348,-2059.0778
272349,-2054.0111
272350,-2053.1644
272351,-2058.2244
272352,-2056.3922
272353,-2058.4956
272354,-2063.4594
272355,-2066.1744
272356,-2060.3906
272357,-2063.2711
272358,-2057.3217
272359,-2061.2689
272360,-2055.3933
272361,-2055.3306
272362,-2057.0039
272363,-2053.6572
272364,-2058.31
272365,-2055.635
272366,-2055.6217
272367,-2061.8422
272368,-2056.1906
272369,-2058.22
272370,-2057.5928
272371,-2059.3356
272372,-2057.5594
272373,-2054.7883
272374,-2059.0217
272375,-2057.2883
272376,-2055.4067
272377,-2058.4128
272378,-2059.6667
272379,-2055.6217
272380,-2057.5528
272381,-2058.76
272382,-2055.1489
272383,-2055.4561
272384,-2057.94
272385,-2057.0239
272386,-2054.2556
272387,-2059.0378
272388,-2114.3178
272389,-2175.6222
272390,-2125.5156
272391,-2153.4683
272392,-2117.0661
272393,-2085.9283
272394,-2085.0017
272395,-2105.9789
272396,-2116.5039
272397,-2110.6572
272398,-2194.6489
272399,-2269.3011
272400,-2264.1667
272401,-2128.635
272402,-2142.7606
272403,-2086.9822
272404,-2195.4994
272405,-2084.7972
272406,-2078.0933
272407,-2099.8439
272408,-2158.4656
272409,-2140.625
272410,-2114.9467
272411,-2131.5839
272412,-2096.3111
272413,-2059.7072
272414,-2068.6294
272415,-2069.9156
272416,-2084.1622
272417,-2054.4467
272418,-2195.8422
272419,-2103.64
272420,-2089.6683
272421,-2080.7033
272422,-2106.5433
272423,-2151.1494
272424,-2092.6656
272425,-2064.3372
272426,-2084.3533
272427,-2085.22
272428,-2101.14
272429,-2127.6
272430,-2072.9539
272431,-2085.3161
272432,-2153.6161
272433,-2101.0878
272434,-2117.5089
272435,-2124.42
272436,-2106.2178
272437,-2081.4356
272438,-2093.1533
272439,-2077.4261
272440,-2069.2067
272441,-2094.985
272442,-2109.8167
272443,-2209.1461
272444,-2229.4028
272445,-2215.4739
272446,-2261.7239
272447,-2282.0567
272448,-2273.6061
272449,-2183.0156
272450,-2146.0978
272451,-2150.8411
272452,-2182.1739
272453,-2202.1744
272454,-2157.565
272455,-2238.1956
272456,-2208.4667
272457,-2125.86
272458,-2120.7211
272459,-2167.7933
272460,-2116.9133
272461,-2094.3333
272462,-2181.7667
272463,-2146.78
272464,-2118.43
272465,-2080.2778
272466,-2109.9439
272467,-2143.4256
272468,-2094.5889
272469,-2135.0094
272470,-2124.7589
272471,-2176.6667
272472,-2131.9378
272473,-2154.9533
272474,-2106.5961
272475,-2116.2328
272476,-2159.9733
272477,-2155.155
272478,-2130.5278
272479,-2069.2072
272480,-2064.0978
272481,-2060.4933
272482,-2056.22
272483,-2061.5244
272484,-2062.1067
272485,-2058.1844
272486,-2058.4822
272487,-2106.7756
272488,-2141.26
272489,-2146.9594
272490,-2139.0789
272491,-2131.2078
272492,-2095.1439
272493,-2126.3711
272494,-2162.8211
272495,-2136.3656
272496,-2057.8289
272497,-2076.1067
272498,-2084.4478
272499,-2088.2872
272500,-2121.4978
272501,-2131.4889
272502,-2061.4322
272503,-2110.2811
272504,-2174.8044
272505,-2130.2678
272506,-2169.0711
272507,-2165.3667
272508,-2189.8244
272509,-2085.0622
272510,-2098.9189
272511,-2115.9489
272512,-2093.4556
272513,-2063.9856
272514,-2071.6778
272515,-2091.08
272516,-2085.2156
272517,-2131.1078
272518,-2122.9067
272519,-2083.4889
272520,-2058.6344
272521,-2130.8622
272522,-2080.44
272523,-2091.8511
272524,-2143.1778
272525,-2124.9967
272526,-2117.0667
272527,-2059.5933
272528,-2065.74
272529,-2059.1406
272530,-2125.6844
272531,-2118.82
272532,-2081.2333
272533,-2095.7628
272534,-2102.3644
272535,-2116.1
272536,-2061.2511
272537,-2092.2733
272538,-2141.56
272539,-2175.6217
272540,-2133.8656
272541,-2138.2044
272542,-2067.5967
272543,-2172.18
272544,-2176.2533
272545,-2197.6556
272546,-2200.4067
272547,-2207.4111
272548,-2133.4528
272549,-2168.4489
272550,-2100.5856
272551,-2067.4711
272552,-2094.2261
272553,-2168.9283
272554,-2189.1389
272555,-2145.6911
272556,-2187.6356
272557,-2206.2933
272558,-2213.8267
272559,-2107.5633
272560,-2080.5878
272561,-2194.5506
272562,-2180.5522
272563,-2167.1494
272564,-2062.5139
272565,-2069.5678
272566,-2056.5244
272567,-2054.8178
272568,-2055.7472
272569,-2058.8228
272570,-2058.2872
272571,-2056.2267
272572,-2061.1183
272573,-2056.6006
272574,-2062.8772
272575,-2060.9956
272576,-2056.5244
272577,-2057.7517
272578,-2149.9
272579,-2230.4539
272580,-2146.19
272581,-2139.765
272582,-2096.5267
272583,-2126.2461
272584,-2125.4489
272585,-2087.3922
272586,-2148.1478
272587,-2070.04
272588,-2100.5378
272589,-2102.5161
272590,-2087.8756
272591,-2260.4833
272592,-2153.2278
272593,-2131.1833
272594,-2131.0378
272595,-2122.9861
272596,-2141.1767
272597,-2169.9506
272598,-2181.5183
272599,-2104.9094
272600,-2114.9533
272601,-2117.8367
272602,-2111.3183
272603,-2103.22
272604,-2080.3478
272605,-2088.4111
272606,-2074.9711
272607,-2085.8122
272608,-2069.1378
272609,-2066.2306
272610,-2063.6611
272611,-2062.9372
272612,-2053.8256
272613,-2057.5233
272614,-2061.3428
272615,-2060.2383
272616,-2053.0817
272617,-2059.2394
272618,-2064.3689
272619,-2066.0089
272620,-2068.5756
272621,-2056.885
272622,-2061.3494
272623,-2066.5778
272624,-2057.3417
272625,-2059.8978
272626,-2136.4111
272627,-2220.9311
272628,-2059.8644
272629,-2058.5878
272630,-2057.7117
272631,-2058.2739
272632,-2059.0244
272633,-2059.8978
272634,-2052.2883
272635,-2061.7861
272636,-2065.1489
272637,-2058.0656
272638,-2056.0811
272639,-2061.6539
272640,-2056.435
272641,-2055.1289
272642,-2060.3772
272643,-2062.3844
272644,-2072.2133
272645,-2063.6544
272646,-2062.2094
272647,-2060.4894
272648,-2063.095
272649,-2056.8717
272650,-2059.4517
272651,-2061.8222
272652,-2055.0889
272653,-2056.0583
272654,-2057.1628
272655,-2055.7472
272656,-2056.455
272657,-2057.6917
272658,-2057.4339
272659,-2065.695
272660,-2065.4106
272661,-2065.7578
272662,-2060.2317
272663,-2101.6406
272664,-2061.9183
272665,-2066.905
272666,-2059.0644
272667,-2060.9528
272668,-2056.5739
272669,-2054.7883
272670,-2059.0511
272671,-2060.4467
272672,-2057.1561
272673,-2063.4822
272674,-2060.6683
272675,-2053.5811
272676,-2054.8111
272677,-2056.8917
272678,-2058.1978
272679,-2140.7183
272680,-2057.3178
272681,-2054.3944
272682,-2055.9756
272683,-2059.2461
272684,-2061.4094
272685,-2067.7022
272686,-2059.3983
272687,-2065.3811
272688,-2243.9928
272689,-2275.0506
272690,-2200.9933
272691,-2209.8717
272692,-2196.8922
272693,-2159.3589
272694,-2169.0611
272695,-2142.1833
272696,-2161.6133
272697,-2126.3061
272698,-2057.3711
272699,-2058.2311
272700,-2063.2711
272701,-2061.2506
272702,-2060.0994
272703,-2062.2722
272704,-2059.0578
272705,-2061.0222
272706,-2061.2439
272707,-2057.0933
272708,-2066.5978
272709,-2054.5172
272710,-2058.0656
272711,-2058.8922
272712,-2068.8844
272713,-2088.0633
272714,-2090.7594
272715,-2098.4356
272716,-2090.4333
272717,-2093.7383
272718,-2060.4572
272719,-2078.4356
272720,-2059.1139
272721,-2055.8794
272722,-2084.2889
272723,-2225.2289
272724,-2165.1806
272725,-2189.3806
272726,-2067.9178
272727,-2066.9567
272728,-2060.0072
272729,-2065.2367
272730,-2060.2511
272731,-2094.4194
272732,-2124.0217
272733,-2103.7122
272734,-2150.1833
272735,-2070.1422
272736,-2066.6861
272737,-2074.6628
272738,-2071.475
272739,-2090.2383
272740,-2074.0217
272741,-2163.8706
272742,-2100.9461
272743,-2157.1294
272744,-2098.8506
272745,-2097.7317
272746,-2081.7539
272747,-2056.2267
272748,-2155.875
272749,-2064.8617
272750,-2148.2989
272751,-2075.2033
272752,-2122.8817
272753,-2126.7128
272754,-2057.1333
272755,-2110.6972
272756,-2074.4122
272757,-2085.1089
272758,-2073.7783
272759,-2107.3311
272760,-2088.3528
272761,-2084.6228
272762,-2070.5656
272763,-2127.6644
272764,-2086.2028
272765,-2109.0794
272766,-2077.8983
272767,-2087.4433
272768,-2161.6333
272769,-2132.6494
272770,-2113.7333
272771,-2071.1572
272772,-2059.0644
272773,-2060.6417
272774,-2213.1222
272775,-2192.4972
272776,-2152.8139
272777,-2111.6494
272778,-2118.5183
272779,-2133.0756
272780,-2144.6661
272781,-2139.5367
272782,-2165.3272
272783,-2231.505
272784,-2160.2417
272785,-2093.2161
272786,-2107.7939
272787,-2119.4272
272788,-2079.3572
272789,-2081.3283
272790,-2065.455
272791,-2099.4133
272792,-2131.5656
272793,-2098.1928
272794,-2076.1894
272795,-2061.9733
272796,-2076.7517
272797,-2103.3089
272798,-2095.2106
272799,-2123.8244
272800,-2093.6761
272801,-2155.8183
272802,-2069.4961
272803,-2055.92
272804,-2083.9606
272805,-2053.8417
272806,-2089.1556
272807,-2073.3489
272808,-2091.3844
